0.4706536460435018,Person_12.png,KM,ID,0.8555954673381722
0.5999614209868014,Person_21.png,KM,ID,0.8493741667901051
0.614704122999683,Person_51.png,KM,ID,0.3585451007326007
0.4594359550392255,Person_42.png,KM,ID,0.2639652014652014
0.8065689500654116,Person_48.png,KM,ID,0.6891097184065934
0.6276422230293974,Person_43.png,KM,ID,0.8285542582417582
0.44521663209889084,Person_6.png,KM,ID,0.8477632943267663
0.5577157869702205,Person_26.png,KM,ID,0.8737038957191527
0.6526080300100148,Person_44.png,KM,ID,0.7112272493131868
0.7537304910365492,Person_23.png,KM,ID,0.8234520811731596
0.5514732419978827,Person_52.png,KM,ID,0.33493232028388276
0.6046032500453293,Person_22.png,KM,ID,0.8999037179677085
0.32704767503309995,Person_16.png,KM,ID,0.982317434454155
0.5647120999637991,Person_7.png,KM,ID,0.8554226534340592
0.4131767980288714,Person_45.png,KM,ID,0.8001945970695971
0.4339072449365631,Person_19.png,KM,ID,0.9093837949933343
0.8536820939043537,Person_37.png,KM,ID,0.8187063587454213
0.5635365300113335,Person_3.png,KM,ID,0.8693094850145657
0.8055008940864354,Person_41.png,KM,ID,0.9151624742445055
0.5922857989789918,Person_27.png,KM,ID,0.947230039994075
0.3868455939227715,Person_5.png,KM,ID,0.912938823877944
0.5478508539963514,Person_36.png,KM,ID,0.818749074211228
0.5493784010177478,Person_47.png,KM,ID,0.4446686126373627
0.48662644799333066,Person_18.png,KM,ID,0.9469090998864366
0.4107733389828354,Person_13.png,KM,ID,0.8841467930676936
0.6230647939955816,Person_32.png,KM,ID,0.841109959018417
0.5134880740661174,Person_15.png,KM,ID,0.6365353280995408
0.5699346649926156,Person_33.png,KM,ID,0.8893312101910829
0.36507769604213536,Person_2.png,KM,ID,0.8643657729719054
0.3442171639762819,Person_1.png,KM,ID,0.8930158495037772
0.5580415739677846,Person_9.png,KM,ID,0.831302769960006
0.7424670510226861,Person_39.png,KM,ID,0.7978944883241759
0.34991732297930866,Person_35.png,KM,ID,0.5849442057966721
0.3856669969391078,Person_8.png,KM,ID,0.9367686268700933
0.6043364909710363,Person_10.png,KM,ID,0.9253814249740779
0.7855575600406155,Person_38.png,KM,ID,0.7923463255494505
0.5608584900619462,Person_49.png,KM,ID,0.7828060611263736
0.5787343150004745,Person_28.png,KM,ID,0.9178825359206043
0.6060556910233572,Person_30.png,KM,ID,0.9258258035846542
0.6025449120206758,Person_14.png,KM,ID,0.9752444082358169
0.8252583869034424,Person_20.png,KM,ID,0.7040315015059497
0.49813369393814355,Person_11.png,KM,ID,0.9631536068730558
0.5146734910085797,Person_24.png,KM,ID,0.7380017775144423
0.680228031007573,Person_53.png,KM,ID,0.9464714972527473
0.7553764770273119,Person_40.png,KM,ID,0.6060035342261905
0.651993299019523,Person_29.png,KM,ID,0.9053103243963857
0.3594822500599548,Person_50.png,KM,ID,0.8995213770604396
0.35821687791030854,Person_4.png,KM,ID,0.9425825803584654
0.3527389920782298,Person_31.png,KM,ID,0.9703192119685973
0.4095890420721844,Person_17.png,KM,ID,0.9768182491482743
0.5691901890095323,Person_46.png,KM,ID,0.25441778273809523
0.5118993730284274,Person_34.png,KM,ID,0.7752493457759344
0.6625213499646634,Person_25.png,KM,ID,0.8049239618821903
0.06285551900509745,Person_12.png,KM,GS,0.8553547622574433
0.08574583299923688,Person_21.png,KM,GS,0.8447267071544956
0.10481742199044675,Person_51.png,KM,GS,0.36450463598901095
0.09398766607046127,Person_42.png,KM,GS,0.26404747596153844
0.1363085029879585,Person_48.png,KM,GS,0.6789899553571428
0.10515527508687228,Person_43.png,KM,GS,0.8370213770604396
0.10829534102231264,Person_6.png,KM,GS,0.8430973189157162
0.10909231100231409,Person_26.png,KM,GS,0.8640942082654421
